,SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MnO_Liq,MgO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,Cr2O3_Liq,P2O5_Liq,H2O_Liq,Fe3Fet_Liq,NiO_Liq,CoO_Liq,CO2_Liq,SiO2_Liq_mol_frac,MgO_Liq_mol_frac,MnO_Liq_mol_frac,FeOt_Liq_mol_frac,CaO_Liq_mol_frac,Al2O3_Liq_mol_frac,Na2O_Liq_mol_frac,K2O_Liq_mol_frac,TiO2_Liq_mol_frac,P2O5_Liq_mol_frac,Cr2O3_Liq_mol_frac,Si_Liq_cat_frac,Mg_Liq_cat_frac,Mn_Liq_cat_frac,Fet_Liq_cat_frac,Ca_Liq_cat_frac,Al_Liq_cat_frac,Na_Liq_cat_frac,K_Liq_cat_frac,Ti_Liq_cat_frac,P_Liq_cat_frac,Cr_Liq_cat_frac,Mg_Number_Liq_NoFe3,Mg_Number_Liq_Fe3,SiO2_Cpx,TiO2_Cpx,Al2O3_Cpx,FeOt_Cpx,MnO_Cpx,MgO_Cpx,CaO_Cpx,Na2O_Cpx,K2O_Cpx,Cr2O3_Cpx,Si_Cpx_cat_6ox,Mg_Cpx_cat_6ox,Fet_Cpx_cat_6ox,Ca_Cpx_cat_6ox,Al_Cpx_cat_6ox,Na_Cpx_cat_6ox,K_Cpx_cat_6ox,Mn_Cpx_cat_6ox,Ti_Cpx_cat_6ox,Cr_Cpx_cat_6ox,oxy_renorm_factor,Al_IV_cat_6ox,Al_VI_cat_6ox,En_Simple_MgFeCa_Cpx,Fs_Simple_MgFeCa_Cpx,Wo_Simple_MgFeCa_Cpx,Cation_Sum_Cpx,Ca_CaMgFe_Cpx,Lindley_Fe3_Cpx,Lindley_Fe2_Cpx,Lindley_Fe3_Cpx_prop,CrCaTs,a_cpx_En,Mgno_Cpx,Jd,"Jd_from 0=Na, 1=Al",CaTs,CaTi,DiHd_1996,EnFs,DiHd_2003,Di_Cpx,FeIII_Wang21,FeII_Wang21,Kd_Fe_Mg_Fe2,Kd_Fe_Mg_Fe2_Lind,Kd_Fe_Mg_Fet,lnK_Jd_liq,lnK_Jd_DiHd_liq_1996,lnK_Jd_DiHd_liq_2003,Kd_Fe_Mg_IdealWB,Mgno_Liq_noFe3,Mgno_Liq_Fe2,DeltaFeMg_WB,Sample_ID_Liq,Sample_ID_Cpx,P_kbar,T_K
296,45.2,1.3,15.2,9.1,0.17,15.0,11.2,1.91,0.05,0.05,0.02,0.7999999999999972,0.0,0.0,0.0,0.0,0.4558166301160263,0.22550259078918572,0.0014520640708930368,0.07674482808125231,0.12101602683229605,0.09032796763932328,0.018672490201868685,0.0003216253563563796,0.009861081710678975,8.537822292241072e-05,0.0001993169791967637,0.4107911369948809,0.2032274812834302,0.0013086294164382077,0.0691639863555427,0.10906208324252636,0.1628107711627338,0.03365604926963247,0.0005797105111781028,0.008887005651588698,0.00015388915169668957,0.00035925696035171847,0.746079747829116,0.746079747829116,51.2,0.28,9.8,3.9,0.11,18.9,15.1,0.8,0.03,0.16,1.8194768190777388,1.001260113013448,0.11590366443258178,0.5749454606740179,0.41044933548313794,0.055120568774470316,0.0013600546546626256,0.0033109633850375506,0.007484522032163769,0.004495200890557939,0.0,0.18052318092226116,0.22992615456087678,0.591723093555035,0.06849656146393483,0.33978034498103016,3.9938067024178157,0.33978034498103016,0.0,0.11590366443258178,0.0,0.0022476004452789693,0.28169640729643597,0.8962487533982298,0.055120568774470316,0,0.17480558578640648,0.0028587975679273403,0.39503347687440504,0.3610651502858123,0.39503347687440504,0.35300328448813817,-0.013746649819030794,0.12965031425161258,0.3401360544217687,0.3401360544217687,0.3401360544217687,4.087837553253181,-0.27907144892582275,-0.27907144892582275,0.27570226813207077,0.746079747829116,0.746079747829116,0.06443378628969793,296,296,25.0,1773.15
297,42.7,1.87,14.54,12.0,0.17,13.54,10.3,3.04,0.09,0.0,0.04,1.7099999999999937,0.0,0.0,0.0,0.0,0.43976826711725564,0.20788503317682644,0.0014829621330688036,0.10335541932059793,0.11365966566798255,0.08824443755679492,0.0303519598174718,0.0005912444370256226,0.014486620848839128,0.00017438992413712674,0.0,0.39287402524762305,0.18571742410677178,0.0013248279743504061,0.0923342193055793,0.10153968282430272,0.15766916342513976,0.05423081890747165,0.0010563953756926577,0.012941854769166554,0.0003115880639023591,0.0,0.6679168000759341,0.6679168000759341,50.0,0.51,10.7,5.3,0.1,17.2,14.6,1.15,0.01,0.0,1.800656090242912,0.9234167805179055,0.15962195790792738,0.563360978417523,0.4541522424204979,0.08029818846828808,0.0004594299576329449,0.0030503234741281328,0.013815303176492617,0.0,0.0,0.19934390975708793,0.25480833266340996,0.5608703470189934,0.0969521291062724,0.34217752387473416,3.998831294583307,0.34217752387473416,0.0,0.15962195790792738,0.0,0.0,0.2606991672364052,0.8526123779170477,0.08029818846828808,0,0.1745101441951219,0.012416882780983018,0.37643395144141806,0.3533023934922074,0.37643395144141806,0.3200524153236391,-0.0027968407910191964,0.16241879869894657,0.34768410852713183,0.34768410852713183,0.34768410852713183,4.108286573266969,-0.35048728970264126,-0.35048728970264126,0.26758590229257084,0.6679168000759341,0.6679168000759341,0.08009820623456099,297,297,25.0,1748.15
298,43.1,2.58,14.2,13.6,0.15,12.5,10.2,3.72,0.08,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.43910063707214847,0.18984770680528723,0.0012943841405456383,0.1158728527888574,0.11134227867121199,0.0852515062669961,0.03674065366205135,0.0005198826558520884,0.019771334189838192,0.0002587637472116677,0.0,0.3910866176745463,0.16908856708296977,0.0011528480552270117,0.10320258786153605,0.09916741515122489,0.15185914308815585,0.0654464000218823,0.0009260708470866834,0.01760941242712532,0.00046093779024590427,0.0,0.6209765655662468,0.6209765655662468,50.8,0.51,10.5,5.4,0.1,16.7,14.7,1.2,0.01,0.0,1.8213735486519829,0.8926070847136824,0.16191424783360553,0.5647103972585367,0.4436919274628235,0.08341875355467646,0.00045739757037541726,0.0030368297120058367,0.013754188210721888,0.0,0.0,0.17862645134801713,0.26506547611480635,0.551253454513717,0.09999448803601568,0.34875205745026727,3.9849643749684107,0.34875205745026727,0.0,0.16191424783360553,0.0,0.0,0.2587161918868097,0.8464527732334303,0.08341875355467646,0,0.1816467225601299,0.0,0.38306367469840674,0.3357288289244406,0.38306367469840674,0.3233158819386252,-0.030528647633556567,0.1924428954671621,0.2971997182106376,0.2971997182106376,0.2971997182106376,4.0050959673855635,-0.5248315689125992,-0.5248315689125992,0.266440215821418,0.6209765655662468,0.6209765655662468,0.030759502389219595,298,298,25.0,1728.15
299,46.3,1.01,16.3,8.98,0.19,11.2,8.35,2.77,2.78,0.1,0.97,1.0,0.0,0.0,0.0,0.0,0.48794467979169037,0.1759608958272943,0.0016960096698030258,0.07914471631921756,0.09428643340288276,0.1012288073516205,0.028300004652353796,0.018688004795465275,0.008006458258680892,0.004327396749896176,0.00041659318109533067,0.423210118629622,0.15261654585318005,0.001471003749565932,0.06864475865719698,0.08177765701356358,0.17559800256989724,0.04909100896951912,0.032417415555452855,0.006944258826443221,0.007506580838888735,0.0007226493366703533,0.6897499068204392,0.6897499068204392,51.2,0.31,8.4,5.79,0.18,20.0,13.0,0.84,0.0,0.61,1.828649543400898,1.0648760564968032,0.17293985027587316,0.4974815851921691,0.3535873524821706,0.05816837673213721,0.0,0.005445254129102771,0.008328210404234681,0.017224352804307255,0.0,0.17135045659910197,0.18223689588306863,0.613656195221641,0.09966005891016218,0.28668374586819684,4.006700581917696,0.28668374586819684,0.013401163835393935,0.15953868644047922,0.07749031709011217,0.008612176402153627,0.3490413801863508,0.8602822767632692,0.05816837673213721,0,0.12406851915093142,0.023640968724085276,0.3411599209149988,0.4483279929288388,0.3411599209149988,0.29220974855774995,0.013401163835393935,0.15953868644047922,0.36106904231625836,0.3330896877357483,0.36106904231625836,3.62899690119601,-1.0275342581917692,-1.0275342581917692,0.26901250347796807,0.6897499068204392,0.6897499068204392,0.09205653883829029,299,299,22.0,1673.15
300,47.7,0.94,15.3,8.75,0.17,12.4,9.03,2.47,2.16,0.12,0.96,0.0,0.0,0.0,0.0,0.0,0.4903802738850873,0.1900399220206776,0.001480296325849463,0.07522785171935258,0.09946619379988927,0.09269001731392558,0.024616636223249534,0.014164358454604292,0.007268954331845798,0.004177834482089958,0.0004876614434286084,0.43162091039924866,0.16726856385334204,0.0013029211855563549,0.0662137438548261,0.08754774897800367,0.16316704316427563,0.04333394103913689,0.02493425456518355,0.006397958591411555,0.007354458646432428,0.000858455722583129,0.7164010878394401,0.7164010878394401,52.6,0.2,7.33,5.19,0.18,21.9,11.6,0.77,0.0,0.84,1.8589718272568945,1.1538244147559347,0.15339472168444535,0.43925649257821575,0.30531486807585717,0.0527624467092481,0.0,0.005388212263883353,0.005316753596549126,0.023470314361482156,0.0,0.14102817274310553,0.16428669533275164,0.6606587550290112,0.0878310118593771,0.25151023311161175,3.9977000512825107,0.25151023311161175,0.0,0.15339472168444535,0.0,0.011735157180741078,0.4110715760294177,0.882652234542973,0.0527624467092481,0,0.11152424862350355,0.014751962059800991,0.30124512471417014,0.502987005863105,0.30124512471417014,0.26480423110880985,-0.004599897434978427,0.15799461911942378,0.3358434442270059,0.3358434442270059,0.3358434442270059,3.69025951008743,-0.680544615087571,-0.680544615087571,0.273173315624993,0.7164010878394401,0.7164010878394401,0.06267012860201293,300,300,24.0,1713.15
301,47.0,1.23,15.1,9.84,0.17,10.3,7.56,3.19,3.78,0.07,1.52,0.29999999999999716,0.0,0.0,0.0,0.0,0.49564325142823723,0.1619261945643827,0.001518467103722332,0.08678055669707965,0.08542131861105105,0.0938372358388227,0.0326121299481395,0.025426798655353484,0.009756766796510876,0.006785475886727725,0.0002918044699724852,0.42766450512098964,0.1397176006431076,0.0013102054362379178,0.07487838022012094,0.07370556513239815,0.16193443534756624,0.05627858495005389,0.043878895687243014,0.008418601144244309,0.011709660844753698,0.0005035654732845452,0.6510651855128402,0.6510651855128402,52.6,0.3,7.26,6.15,0.17,19.4,13.3,1.04,0.0,0.51,1.872360460527653,1.02947070502532,0.18307743831476686,0.5072575204434668,0.3045771041698068,0.07177681677428767,0.0,0.005125518030221774,0.008032568648904349,0.014352463460837973,0.0,0.12763953947234707,0.17693756469745975,0.5985971128624473,0.10645239876231044,0.29495048837524224,3.996030595395265,0.29495048837524224,0.0,0.18307743831476686,0.0,0.0071762317304189865,0.33872867675010687,0.8490100110885073,0.07177681677428767,0,0.10516074792317208,0.011239395774587498,0.38368114501528827,0.4144334991623993,0.38368114501528827,0.32437960300406815,-0.00793880920947169,0.19101624752423854,0.3318298969072166,0.3318298969072166,0.3318298969072166,3.7626437092629947,-1.124920532021023,-1.124920532021023,0.2669158620624624,0.6510651855128402,0.6510651855128402,0.06491403484475422,301,301,24.0,1673.15
302,46.5,1.13,14.5,8.51,0.2,13.6,9.39,2.37,1.95,0.1,1.03,0.8100000000000023,0.0,0.0,0.0,0.0,0.47676118667994005,0.20787171212883712,0.0017368529949366165,0.07296817651155597,0.10315414120420074,0.0876078174625879,0.023556644447393343,0.012752962874762018,0.008714768533140039,0.0044704428587389365,0.0004052943039072707,0.4223636382217567,0.18415394346491049,0.0015386813576547579,0.06464264576662704,0.09138444905729197,0.15522386282256925,0.04173775186014329,0.022595747927389383,0.007720429948481752,0.007920747590331866,0.0007181019828434442,0.7401723057407451,0.7401723057407451,53.3,0.2,6.82,4.99,0.18,21.2,12.6,0.96,0.0,0.63,1.8804522386235687,1.1150119059957277,0.1472284154187154,0.4762980239092881,0.28358051588775895,0.06566795149647801,0.0,0.005378890835689509,0.005307555789475563,0.017572283623076272,0.0,0.1195477613764313,0.16403275451132765,0.6413501945440857,0.08468517005375581,0.2739646354021586,3.9964977815797784,0.2739646354021586,0.0,0.1472284154187154,0.0,0.008786141811538136,0.37402583214995433,0.8833560000387795,0.06566795149647801,0,0.09836480301484964,0.010591479180790835,0.3585555999021095,0.4518423607561668,0.3585555999021095,0.315389478945041,-0.007004436840445716,0.1542328522591611,0.37616123096024656,0.37616123096024656,0.37616123096024656,4.039869162031855,-0.44203614917491174,-0.44203614917491174,0.273304216007213,0.7401723057407451,0.7401723057407451,0.10285701495303357,302,302,26.0,1713.15
303,45.3,1.31,14.9,9.35,0.18,10.7,7.58,4.1,4.12,0.05,1.65,0.7000000000000028,0.0,0.0,0.0,0.0,0.47971437556516117,0.16891835925337598,0.0016145152934935393,0.08280415621311968,0.08600562833512852,0.09298175073583416,0.04209064002175754,0.027829813247829325,0.010434828140200412,0.00739662940221235,0.00020930379188737096,0.4098342936025149,0.1443119905663524,0.0013793285515778817,0.07074205943687956,0.07347717252175608,0.15887416375984545,0.07191857738376904,0.04755167839228024,0.00891478479181365,0.012638322053717678,0.00035762893949312845,0.6710424879886286,0.6710424879886286,51.7,0.35,8.05,5.13,0.14,18.4,14.5,1.3,0.0,0.42,1.8542540096399809,0.9837959996390578,0.15386932295288755,0.5572111808022217,0.3402761256938525,0.09040015464976998,0.0,0.0042529653693157195,0.009442265372221221,0.011909143564298808,0.0,0.14574599036001912,0.1945301353338334,0.5804529106804559,0.0907849761588813,0.3287621131606628,4.005411167683606,0.3287621131606628,0.01082233536721444,0.1430469875856731,0.07033458755471404,0.005954571782149404,0.2744076213083451,0.8647460155542784,0.09040015464976998,0,0.10412998068406341,0.020808004837977852,0.42631862349803096,0.3556733495469572,0.42631862349803096,0.3672859615181334,0.01082233536721444,0.1430469875856731,0.31905952104161833,0.29661860122375155,0.31905952104161833,3.852358907538656,-1.2267239345343501,-1.2267239345343501,0.2698427588930958,0.6710424879886286,0.6710424879886286,0.04921676214852255,303,303,26.0,1673.15
304,54.4,2.87,16.0,9.6,0.16,5.37,8.5,2.71,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5772372773916339,0.0849450939818223,0.0014380056075037947,0.08518883850739949,0.0966379106879012,0.10004660878404532,0.027876734737551225,0.0037226028394428405,0.02290692746269992,0.0,0.0,0.5100864623319851,0.0750633130927343,0.0012707204158048694,0.07527870247875293,0.08539588817390588,0.1768160953622619,0.04926759085240863,0.0065790945505763065,0.020242132741570138,0.0,0.0,0.4992753174184249,0.4992753174184249,50.3,1.01,8.76,7.5,0.16,13.9,16.7,1.12,0.01,0.0,1.8433845378819438,0.7594012385298056,0.22986095816008725,0.6557488879077688,0.3783632757270756,0.0795816822635886,0.00046752678370922735,0.004966530020739313,0.027841895751724566,0.0,0.0,0.15661546211805621,0.2217478136090194,0.4616389796033141,0.13973216369925365,0.3986288566974322,3.979616533026442,0.3986288566974322,0.0,0.22986095816008725,0.0,0.0,0.20364517761646045,0.7676380909246464,0.0795816822635886,0,0.14216613134543082,0.007224665386312695,0.5063580911760251,0.24145205275693382,0.5063580911760251,0.3867610653846838,-0.04123446073082374,0.271095418890911,0.3018210431654676,0.3018210431654676,0.3018210431654676,3.558512628639643,-1.4626260725012021,-1.4626260725012021,0.25178068491198424,0.4992753174184249,0.4992753174184249,0.05004035825348335,304,304,20.0,1598.15
305,50.1,2.53,14.2,9.79,0.17,6.63,10.4,2.38,0.43,0.0,0.0,3.299999999999997,0.0,0.0,0.0,0.0,0.5427330459751503,0.10707069306019697,0.0015598491056592442,0.08869256719737063,0.12071327021959645,0.09064916414086686,0.02499439556135777,0.0029712934139242914,0.02061572132587765,0.0,0.0,0.4851831213068979,0.09571721022828177,0.0013944469817416957,0.07928785046103927,0.10791316589738009,0.16207395045460657,0.04468811672173019,0.005312451208111704,0.018429686740210897,0.0,0.0,0.5469313927955533,0.5469313927955533,50.9,0.88,7.89,6.28,0.15,14.9,17.5,1.0,0.02,0.0,1.8577070761604588,0.8106889752746839,0.19167924530589087,0.684337971302472,0.3393855688336039,0.0707630576616369,0.0009312107678680257,0.004636986580974267,0.024158590874952104,0.0,0.0,0.14229292383954117,0.1970926449940627,0.4806343743658324,0.1136411582694786,0.4057244673646889,3.984288682762541,0.4057244673646889,0.0,0.19167924530589087,0.0,0.0,0.19382264667381105,0.8087684544844567,0.0707630576616369,0,0.1263295873324258,0.007981668253557686,0.5500267157164884,0.2261707524320432,0.5500267157164884,0.44279869792804977,-0.03235384524278884,0.2240330905486797,0.28543301958579836,0.28543301958579836,0.28543301958579836,3.7257898017793996,-1.092248331493392,-1.092248331493392,0.2594309325341089,0.5469313927955533,0.5469313927955533,0.026002087051689438,305,305,20.0,1623.15
306,50.1,2.65,14.3,10.5,0.22,5.72,9.36,2.61,0.52,0.0,0.0,4.099999999999994,0.0,0.0,0.0,0.0,0.5511226523371153,0.09380265056203939,0.002049832354761185,0.09659526294932039,0.11032133814988163,0.09269866785615727,0.02783352331181365,0.003648735855713484,0.02192733662319776,0.0,0.0,0.490243731314883,0.08344088420925783,0.0018234007582642422,0.08592501493959727,0.09813486023282919,0.16491770252957563,0.0495178714435301,0.006491367658004416,0.019505166914058302,0.0,0.0,0.49265802921193874,0.49265802921193874,49.4,0.84,9.36,6.84,0.15,14.2,16.5,1.43,0.01,0.0,1.821773506892608,0.7806643066038012,0.2109499995892279,0.6519653481263058,0.40681803446279,0.10224700792672674,0.00047046354169344,0.004685369209517737,0.0233010876287691,0.0,0.0,0.17822649310739203,0.228591541355398,0.474978078824602,0.12834790150562544,0.39667401966977256,4.00287512398144,0.39667401966977256,0.005279784421182578,0.20567021516804532,0.025028605979917663,0.0,0.18281827358956437,0.7872604841971362,0.10224700792672674,0,0.12634453342867125,0.02594097983936039,0.49967983485827416,0.24596723566737744,0.49967983485827416,0.39153100360684845,0.005279784421182578,0.20567021516804532,0.2624064386317907,0.2558387712726821,0.2624064386317907,3.953071791940624,-0.8759521357470884,-0.8759521357470884,0.25543045006066734,0.49265802921193874,0.49265802921193874,0.006975988571123359,306,306,25.0,1636.15
307,51.6,2.58,14.4,10.1,0.16,5.79,10.1,2.25,0.46,0.0,0.0,2.700000000000003,0.0,0.0,0.0,0.0,0.5576192786432816,0.09327713277237547,0.001464512855596993,0.09127785934720703,0.11694525056088864,0.09170172185886813,0.023571528129058973,0.0031708409273747944,0.02097187490534818,0.0,0.0,0.4985669674260986,0.08339901254790502,0.0013094198158787526,0.08161146371877018,0.10456065842789164,0.16398087772777653,0.04215057027976916,0.005670092860484196,0.01875093719542603,0.0,0.0,0.505408120418268,0.505408120418268,51.6,0.78,9.68,6.33,0.14,13.6,16.0,1.48,0.01,0.0,1.8677903288278617,0.7338813896498276,0.1916188038185976,0.6205425123763293,0.4129625732100917,0.10386931643597236,0.0004617819584102877,0.004292314974180205,0.021237456256506144,0.0,0.0,0.13220967117213833,0.2807529020379534,0.4746837761178378,0.12394146881854566,0.40137475506361653,3.9566564775077766,0.40137475506361653,0.0,0.1916188038185976,0.0,0.0,0.20396581920943802,0.792951010729826,0.10386931643597236,0,0.17688358560198103,0.0,0.44365892677434826,0.2409206333470385,0.44365892677434826,0.35017815991771684,-0.08714882694285499,0.2787676307614526,0.2668222189866045,0.2668222189866045,0.2668222189866045,4.101925500786335,-0.5371442531213533,-0.5371442531213533,0.25648888799574765,0.505408120418268,0.505408120418268,0.01033333099085687,307,307,25.0,1664.15
308,51.0,2.96,14.6,10.4,0.15,5.1,8.66,2.69,0.49,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5638067265155089,0.084050209153283,0.0014045476029220334,0.0961500269144295,0.10257726258618266,0.0951129938899065,0.028828994718776646,0.003455291578928904,0.02461394704006186,0.0,0.0,0.5000958725230248,0.07455243207549343,0.0012458319951670453,0.08528495553797061,0.0909859056685968,0.1687302170430615,0.05114256566944912,0.0061296787559287046,0.021832540731307963,0.0,0.0,0.46641842913177856,0.46641842913177856,50.0,0.81,10.6,7.76,0.18,13.2,15.5,1.77,0.01,0.0,1.822513844926913,0.7172710600769127,0.23654760055754465,0.6053487727667485,0.45536915773484626,0.12508960916992948,0.00046500687338206346,0.005557231182461627,0.02220830046929126,0.0,0.0,0.17748615507308707,0.2778830026617592,0.4600346599801922,0.15171404654183543,0.3882512934779724,3.9903705837580294,0.3882512934779724,0.0,0.23654760055754465,0.0,0.0,0.19093430174825315,0.7519931695599942,0.12508960916992948,0,0.15279339349182972,0.012346380790628678,0.44020899848429007,0.2568048310750836,0.44020899848429007,0.32911935529278263,-0.019723839357325135,0.2562714399148698,0.28828671328671324,0.28828671328671324,0.28828671328671324,4.059778311930749,-0.7362759027673239,-0.7362759027673239,0.24887072953815892,0.46641842913177856,0.46641842913177856,0.03941598374855432,308,308,25.0,1636.15
309,51.4,2.7,14.5,10.6,0.21,5.69,9.03,2.55,0.45,0.0,0.0,2.9000000000000057,0.0,0.0,0.0,0.0,0.5590915046361844,0.09226576483869607,0.0019347470626023752,0.09642322068730577,0.10523995672756419,0.09294257404785779,0.026889151397918733,0.0031222008157767395,0.02209087978609386,0.0,0.0,0.49787572896910054,0.08216344649674072,0.0017229086762654434,0.08586569620742153,0.09371707446441767,0.16553230168093294,0.04789003496774957,0.005560692638870619,0.019672115898500854,0.0,0.0,0.488974963487672,0.488974963487672,50.6,0.85,9.84,6.82,0.17,13.6,15.9,1.55,0.01,0.0,1.8451279532745217,0.7393046290103261,0.2079774936513658,0.6212211484415661,0.4228905547168849,0.10958593239630003,0.0004651944364048771,0.005250613125900227,0.023314406865059773,0.0,0.0,0.15487204672547827,0.26801850799140664,0.4713440147882587,0.13259614913335696,0.3960598360783844,3.9751379259183293,0.3960598360783844,0.0,0.2079774936513658,0.0,0.0,0.1971196219785664,0.7804424775826182,0.10958593239630003,0,0.1584325755951066,0.0,0.46278857284645947,0.2422467749076162,0.46278857284645947,0.3591915755793669,-0.05018934259974787,0.2581668362511137,0.2691856270810212,0.2691856270810212,0.2691856270810212,4.021200041235771,-0.7542172577721128,-0.7542172577721128,0.254162300830367,0.488974963487672,0.488974963487672,0.015023326250654168,309,309,25.0,1636.15
310,48.5,2.5,13.29,9.67,0.14,6.88,8.5,2.62,0.43,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.5474313259101833,0.11576702978265828,0.00133844666432559,0.09127889523674995,0.10279688839890051,0.08839746434774276,0.02866859042311899,0.0030958856235748945,0.02122547361274575,0.0,0.0,0.4887073075500309,0.103348476330033,0.0011948688989149997,0.08148723139496099,0.09176966712750764,0.15782979435386965,0.05118651043084729,0.005527567955906013,0.018948575957929564,0.0,0.0,0.5591287288366918,0.5591287288366918,48.9,0.79,9.03,6.15,0.15,14.9,16.0,1.64,0.01,0.0,1.820389070875203,0.8268946352321643,0.19146371005156373,0.6381877729494106,0.39618682204433964,0.11837128053019047,0.0004749128282887978,0.0047296798703251024,0.022121365200189765,0.0,0.0,0.17961092912479693,0.2165758929195427,0.49916789284087343,0.1155800662258517,0.38525204093327475,4.018819249581676,0.3852520409332748,0.037163586335065155,0.1543001237164986,0.19410250812050234,0.0,0.1803982692056549,0.8119827815373071,0.11837128053019047,0,0.09820461238935224,0.04070315836772234,0.49928000219233615,0.259539171545696,0.49928000219233615,0.40353512614848575,0.037163586335065155,0.1543001237164986,0.29366406862711075,0.23666313636171726,0.29366406862711075,4.116571221843033,-0.6975849819746971,-0.6975849819746971,0.2600287973659391,0.5591287288366918,0.5591287288366918,0.03363527126117166,310,310,25.0,1664.15
311,50.8,2.49,14.17,10.2,0.15,6.21,10.0,2.43,0.41,0.0,0.0,3.0999999999999943,0.0,0.0,0.0,0.0,0.5505595747931942,0.10033229659546125,0.0013769462690934842,0.09244784102668603,0.11612179590330396,0.09049766576810846,0.025530776451564464,0.0028343469393722178,0.020298756253216078,0.0,0.0,0.49207068116636843,0.0896734591297585,0.0012306658890036183,0.08262661152237556,0.10378555532317141,0.16176722766180815,0.045637010541308275,0.0050664781541310475,0.018142310612075087,0.0,0.0,0.5204410089250807,0.5204410089250807,50.8,0.7,9.01,6.46,0.15,14.4,17.2,1.51,0.0,0.0,1.8420169399094621,0.7783966267127778,0.19589277548939746,0.6682384956983793,0.38504511134589475,0.10615830905656905,0.0,0.004606873568528998,0.01909226358243306,0.0,0.0,0.15798306009053786,0.2270620512553569,0.47390161695744,0.11926298222379271,0.40683540081876723,3.9994473953634424,0.40683540081876723,0.0,0.19589277548939746,0.0,0.0,0.17019466466600452,0.7989324288957015,0.10615830905656905,0,0.12090374219878784,0.01853965894587501,0.5287950945537164,0.22274715382422938,0.5287950945537164,0.42048614139307744,-0.001105209273116109,0.19699798476251357,0.273125,0.273125,0.273125,4.0840751067611745,-0.7209826520556606,-0.7209826520556606,0.2576014317746005,0.5204410089250807,0.5204410089250807,0.01552356822539952,311,311,25.0,1608.15
312,51.4,3.07,14.4,10.2,0.14,5.21,9.24,2.48,0.57,0.0,0.0,3.299999999999997,0.0,0.0,0.0,0.0,0.563111417330078,0.08508979606884605,0.0012991053659527892,0.09345173735240486,0.10846167859458918,0.09296524660835125,0.02633904574266915,0.003983222940270993,0.02529874999683782,0.0,0.0,0.5013065752663082,0.07575068262623796,0.0011565207912204959,0.08319485089992379,0.0965573614218109,0.1655235108426242,0.0468963562473832,0.007092080853828526,0.022522061050662828,0.0,0.0,0.4765743110763302,0.4765743110763302,50.2,0.91,11.5,7.46,0.2,12.2,15.1,2.04,0.02,0.0,1.826958724248043,0.6619015448409256,0.22704912886812686,0.5888098981412045,0.4932644017612905,0.14394690227001544,0.0009285676612868809,0.006165100223617906,0.02491127091122642,0.0,0.0,0.17304127575195705,0.32022312600933345,0.44790851606778204,0.1536440565495978,0.39844742738262023,3.973935538925737,0.39844742738262023,0.0,0.22704912886812686,0.0,0.0,0.18134163940345785,0.7445811302741028,0.14394690227001544,0,0.176276223739318,0.0,0.41253367440188654,0.23820849965358296,0.41253367440188654,0.3050517981443271,-0.0530574898098138,0.2801066186779407,0.31233204757312766,0.31233204757312766,0.31233204757312766,4.301221428380266,-0.37122772697389916,-0.37122772697389916,0.24749209023098312,0.4765743110763302,0.4765743110763302,0.06483995734214454,312,312,30.0,1703.15
313,51.1,2.5,14.0,9.96,0.12,6.76,10.5,2.39,0.44,0.0,0.0,2.0999999999999943,0.0,0.0,0.0,0.0,0.5460160713472687,0.10768117037611812,0.0010860526978533813,0.08900201889141086,0.12021176150682351,0.08815348397554289,0.02475708845765769,0.0029989259833882423,0.020093426763936488,0.0,0.0,0.4893013923817604,0.0964963292533234,0.0009732444247445044,0.07975738087873578,0.10772536812115775,0.15799396653694156,0.04437114029907725,0.005374855196848034,0.01800632290741131,0.0,0.0,0.5474771028039153,0.5474771028039153,51.3,0.76,7.11,6.4,0.15,15.9,16.9,1.01,0.02,0.0,1.8700481735775294,0.8640544259662434,0.19510634682242514,0.6600780181560202,0.30546534399303565,0.07138450304612796,0.0009300878378820947,0.004631394923901768,0.020839077772396356,0.0,0.0,0.1299518264224706,0.17551351757056505,0.502579647758798,0.11348414650138156,0.38393620573982046,3.992537372095562,0.38393620573982046,0.0,0.19510634682242514,0.0,0.0,0.21705903959523296,0.8157865464245209,0.07138450304612796,0,0.10412901452443708,0.012911405949016762,0.5430375976825663,0.2580615875530511,0.5430375976825663,0.44107679487115403,-0.015855343646759175,0.2109616904691843,0.27319340254098146,0.27319340254098146,0.27319340254098146,3.7502432399994623,-1.0327342746561272,-1.0327342746561272,0.26073629763496087,0.5474771028039153,0.5474771028039153,0.012457104906020589,313,313,20.0,1613.15
