,SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MnO_Liq,MgO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,Cr2O3_Liq,P2O5_Liq,H2O_Liq,Fe3Fet_Liq,NiO_Liq,CoO_Liq,CO2_Liq,SiO2_Liq_mol_frac,MgO_Liq_mol_frac,MnO_Liq_mol_frac,FeOt_Liq_mol_frac,CaO_Liq_mol_frac,Al2O3_Liq_mol_frac,Na2O_Liq_mol_frac,K2O_Liq_mol_frac,TiO2_Liq_mol_frac,P2O5_Liq_mol_frac,Cr2O3_Liq_mol_frac,Si_Liq_cat_frac,Mg_Liq_cat_frac,Mn_Liq_cat_frac,Fet_Liq_cat_frac,Ca_Liq_cat_frac,Al_Liq_cat_frac,Na_Liq_cat_frac,K_Liq_cat_frac,Ti_Liq_cat_frac,P_Liq_cat_frac,Cr_Liq_cat_frac,Mg_Number_Liq_NoFe3,Mg_Number_Liq_Fe3,SiO2_Cpx,TiO2_Cpx,Al2O3_Cpx,FeOt_Cpx,MnO_Cpx,MgO_Cpx,CaO_Cpx,Na2O_Cpx,K2O_Cpx,Cr2O3_Cpx,Si_Cpx_cat_6ox,Mg_Cpx_cat_6ox,Fet_Cpx_cat_6ox,Ca_Cpx_cat_6ox,Al_Cpx_cat_6ox,Na_Cpx_cat_6ox,K_Cpx_cat_6ox,Mn_Cpx_cat_6ox,Ti_Cpx_cat_6ox,Cr_Cpx_cat_6ox,oxy_renorm_factor,Al_IV_cat_6ox,Al_VI_cat_6ox,En_Simple_MgFeCa_Cpx,Fs_Simple_MgFeCa_Cpx,Wo_Simple_MgFeCa_Cpx,Cation_Sum_Cpx,Ca_CaMgFe,Lindley_Fe3_Cpx,Lindley_Fe2_Cpx,Lindley_Fe3_Cpx_prop,CrCaTs,a_cpx_En,Mgno_Cpx,Jd,"Jd_from 0=Na, 1=Al",CaTs,CaTi,DiHd_1996,EnFs,DiHd_2003,Di_Cpx,FeIII_Wang21,FeII_Wang21,Kd_Fe_Mg_Fe2,Kd_Fe_Mg_Fe2_Lind,Kd_Fe_Mg_Fet,lnK_Jd_liq,lnK_Jd_DiHd_liq_1996,lnK_Jd_DiHd_liq_2003,Kd_Fe_Mg_IdealWB,Mgno_Liq_noFe3,Mgno_Liq_Fe2,DeltaFeMg_WB,Sample_ID_Liq,Sample_ID_Cpx,P_kbar,T_K
154,50.4,0.48,13.8,7.4,0.19,13.1,13.0,1.04,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.5043723184954618,0.1954341921370814,0.0016104951995730668,0.06193104674664773,0.1393917900556137,0.08138169157722633,0.010089535848702924,0.0,0.0036131951449513726,0.0,0.0021757347947417844,0.46118385175351667,0.17869952451588997,0.0014725914808037554,0.05662800600743731,0.12745592944598502,0.14882625634872015,0.018451175191335836,0.0,0.003303803942009504,0.0,0.003978861314301854,0.759359041587048,0.759359041587048,53.1,0.11,4.3,5.2,0.2,24.7,10.6,0.15,0.0,1.68,1.8874146411258614,1.3088151015351448,0.15457246622711227,0.40369354032215277,0.18013502719901303,0.010337396992741697,0.0,0.006021267495785618,0.002940999547317445,0.04721006918570424,0.0,0.11258535887413856,0.06754966832487447,0.700995310738249,0.08278829749699558,0.21621639176475563,4.001140509630834,0.2162163917647556,0.0022810192616666627,0.1522914469654456,0.014756957156361708,0.02360503459285212,0.5163317687545813,0.894370372001088,0.010337396992741697,0,0.057212271332132775,0.027686543771002894,0.29518969062616496,0.584098938568046,0.29518969062616496,0.26292799909642944,0.0022810192616666627,0.1522914469654456,0.37268847795163584,0.36718873004983393,0.37268847795163584,2.8735327590895956,-0.9610087540128645,-0.9610087540128645,0.27535288919220235,0.759359041587048,0.759359041587048,0.09733558875943349,154,154,10.0,1622.15
155,50.7,0.68,15.8,8.0,0.0,10.3,12.34,1.86,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5189828620122213,0.15717766316712917,0.0,0.06848430272989325,0.13534223791232758,0.0953079358785681,0.01845759631550936,0.0,0.005235804764850064,0.0,0.0010115972195009963,0.4655485372984186,0.14099469662587313,0.0,0.061433178814781574,0.12140744041234819,0.17099011697289532,0.033114415121198025,0.0,0.0046967278272064365,0.0,0.0018148869272787125,0.6965111248908632,0.6965111248908632,52.9,0.16,4.6,5.0,0.0,20.9,15.1,0.32,0.0,1.1,1.897135300625426,1.1173711780929343,0.14995765191662225,0.5802200294029408,0.19442736040739922,0.022250498680370066,0.0,0.0,0.00431610587746933,0.031188025086951426,0.0,0.1028646993745741,0.09156266103282512,0.6047857259094341,0.08116573001717926,0.3140485440733866,3.9968661500901126,0.3140485440733866,0.0,0.14995765191662225,0.0,0.015594012543475713,0.3482624748956191,0.8816707510755923,0.022250498680370066,0,0.06931216235245505,0.016776268511059525,0.47853758599595053,0.39439562200680306,0.47853758599595053,0.4219142605806671,-0.006267699819771037,0.1562253517363933,0.30801435406698574,0.30801435406698574,0.30801435406698574,2.8976230879236247,-1.6004089679632265,-1.6004089679632265,0.27299075970006015,0.6965111248908632,0.6965111248908632,0.03502359436692559,155,155,10.0,1611.15
156,50.6,0.73,17.1,8.37,0.0,9.2,11.8,2.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.5236445414272302,0.14193269095129754,0.0,0.07243817761498605,0.1308402024629744,0.10428193807578481,0.020566342626655878,0.0,0.005682486307652232,0.0,0.0006136205334186605,0.4652707842462024,0.126110613602684,0.0,0.06436306509837639,0.11625467047733912,0.18531402611012207,0.03654738130908238,0.0,0.005049025916747912,0.0,0.0010904332394456881,0.6620819785923814,0.6620819785923814,52.3,0.21,5.5,5.3,0.0,19.9,16.0,0.26,0.0,1.0,1.8754610839115187,1.0638196059539915,0.15894183828132896,0.6147513441439894,0.23244808510551931,0.018077020620699217,0.0,0.0,0.00566441594600275,0.02835038262467923,0.0,0.12453891608848133,0.10790916901703798,0.5789454161526041,0.08649835760953588,0.33455622623786,3.997513776587729,0.33455622623786,0.0,0.15894183828132896,0.0,0.014175191312339614,0.31597405069288886,0.8700102473733302,0.018077020620699217,0,0.08983214839633877,0.017353383846071282,0.4933906205892396,0.3646854118230405,0.4933906205892396,0.42925675981293643,-0.004972446824542166,0.16391428510587114,0.292742085577229,0.292742085577229,0.292742085577229,2.512006892722844,-2.1220237674854996,-2.1220237674854996,0.2708219060114394,0.6620819785923814,0.6620819785923814,0.02192017956578962,156,156,10.0,1593.15
157,49.2,0.46,15.9,8.41,0.1,11.6,12.1,1.65,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5019940031775468,0.17644118305800574,0.0008642085393824198,0.07176049340497558,0.13227931367637033,0.0955999071088752,0.01632053955185178,0.0,0.003530374129396359,0.0,0.001209977353595774,0.45097500917025307,0.1585089934220821,0.0007763767126818734,0.06446728241079164,0.1188354130141611,0.17176766539918972,0.029323678878517088,0.0,0.003171572758441587,0.0,0.002174008233881864,0.7108714230459718,0.7108714230459718,51.5,0.24,6.1,5.1,0.1,20.5,14.9,0.35,0.0,1.6,1.8474586665752701,1.0963012473052036,0.1530007894610318,0.5726996349898004,0.25790172794477456,0.024343481170024852,0.0,0.0030384537396377165,0.0064760205357782185,0.045377445186703634,0.0,0.15254133342472986,0.1053603945200447,0.6017015594988967,0.08397401156804121,0.31432442893306206,4.006597466908224,0.31432442893306206,0.013194933816449948,0.13980585564458184,0.08624095250051375,0.022688722593351817,0.33694798191378456,0.8775273952264815,0.024343481170024852,0,0.08101691335001984,0.03576221003735501,0.4332317890090737,0.4080351238785809,0.4332317890090737,0.3792519320932113,0.013194933816449948,0.13980585564458184,0.34314550042052144,0.31355230561799025,0.34314550042052144,3.168167961405355,-1.218742086695713,-1.218742086695713,0.27222009551212556,0.7108714230459718,0.7108714230459718,0.07092540490839588,157,157,10.0,1598.15
158,52.31,0.5,17.12,7.51,0.13,6.04,9.51,3.72,0.06,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.5685646501830003,0.09786797866172961,0.0011968056030401634,0.06826389513088589,0.11075128852106357,0.10965433726259786,0.039197215450898625,0.0004159823745528713,0.004087846812231183,0.0,0.0,0.4947191431274882,0.0851568287398213,0.0010413637960707486,0.059397740775524434,0.09636684683047148,0.19082473647738923,0.06821251667549381,0.0007239086841881449,0.003556914893552613,0.0,0.0,0.5890900587839271,0.5890900587839271,50.55,0.29,4.74,5.87,0.16,16.14,20.78,0.35,0.0,0.45,1.8703850515615736,0.8902704099224058,0.18163684856776938,0.8238128131567792,0.20670220996478045,0.025108747232960388,0.0,0.005014353790717353,0.008071185610920352,0.013163607769126175,0.0,0.12961494843842636,0.07708726152635409,0.4696212395688573,0.09581417176744234,0.4345645886637003,4.024165227577033,0.4345645886637003,0.04833045515406578,0.1333063934137036,0.2660828765482215,0.0065818038845630875,0.13257325210056206,0.8305432800986996,0.025108747232960388,0,0.0519785142933937,0.03881821707251633,0.7264342779063061,0.17273649029193455,0.7264342779063061,0.6005292632242669,0.04833045515406578,0.1333063934137036,0.2925038403978503,0.21467357714338844,0.2925038403978503,2.064518216171462,-3.2970958979660683,-3.2970958979660683,0.26348105009835815,0.5890900587839271,0.5890900587839271,0.029022790299492174,158,158,2.031,1373.15
159,53.55,0.88,16.0,9.21,0.19,5.35,8.5,4.06,0.08,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.5784591427450586,0.0861540190758216,0.0017384089227512394,0.08320105604237171,0.09837965075152344,0.1018497850479805,0.042516390748610806,0.0005512286048917757,0.007150318060990434,0.0,0.0,0.5052409374870617,0.07524911294440445,0.001518370596925295,0.07266991987589347,0.08592729080134158,0.17791638882670927,0.07426979550692858,0.0009629141853773039,0.006245269775358453,0.0,0.0,0.5087099108909354,0.5087099108909354,51.27,0.38,3.85,7.16,0.2,16.45,19.41,0.44,0.0,0.26,1.8973664358853157,0.9075328289958364,0.2215934466809634,0.769638116251176,0.16792120461694166,0.0315709543435828,0.0,0.006269068553193383,0.010577936773400395,0.007607006736129799,0.0,0.10263356411468427,0.06528764050225738,0.4779596841261289,0.11670402479791654,0.4053362910759546,4.020076998836539,0.4053362910759546,0.04015399767307912,0.18143944900788428,0.18120570925949075,0.0038035033680648995,0.17820621159129726,0.8037425918175722,0.0315709543435828,0,0.03371668615867458,0.034458438978004845,0.6976594877464316,0.21573339396518415,0.6976594877464316,0.5576461906488585,0.04015399767307912,0.18143944900788428,0.25283737446742505,0.20702179869974785,0.25283737446742505,2.2364144670926684,-3.134345143433213,-3.134345143433213,0.25849612207806844,0.5087099108909354,0.5087099108909354,0.005658747610643389,159,159,2.031,1373.15
160,53.81,1.03,16.11,9.67,0.22,5.31,8.38,4.08,0.12,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.576877885439075,0.08486409128971475,0.001997692809517355,0.0866968596540409,0.09625827032228926,0.10177552671683128,0.042403158127169126,0.0008205984446848007,0.008305917196677486,0.0,0.0,0.5038237961006904,0.07411715669023544,0.0017447109694073784,0.07571782875272097,0.08406841098259443,0.17777395707097737,0.0740666981124706,0.0014333606259173627,0.007254080694986199,0.0,0.0,0.49465020001136156,0.49465020001136156,51.45,0.47,3.43,7.67,0.24,16.61,18.99,0.42,0.0,0.25,1.9043737411110955,0.9165264091016717,0.23742047161393484,0.7531212580135903,0.14962971224035515,0.030141387004100274,0.0,0.007524249257599721,0.013085614962092608,0.007315758669496583,0.0,0.09562625888890453,0.054003453351450625,0.48059447404559585,0.1244950124184569,0.3949105135359473,4.019138601973936,0.3949105135359473,0.03827720394787237,0.19914326766606247,0.1612211604486838,0.0036578793347482913,0.19646299961419889,0.7942480932855724,0.030141387004100274,0,0.02386206634735035,0.035882096270777084,0.6897192160607146,0.23211383232744598,0.6897192160607146,0.5442630988160073,0.03827720394787237,0.19914326766606247,0.2535676107451996,0.2126871462886584,0.2535676107451996,2.199233003455043,-3.1746987476097064,-3.1746987476097064,0.2567301453511165,0.49465020001136156,0.49465020001136156,0.003162534605916867,160,160,2.031,1373.15
161,49.22,0.34,17.77,5.96,0.11,6.86,11.6,2.99,0.05,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.5432023143046542,0.11286327896583946,0.0010282478601252708,0.055007544145023644,0.137167469815353,0.1155671357323432,0.031989564836820986,0.00035198045746797014,0.0028224638823722914,0.0,0.0,0.47321038971396323,0.09832078181071005,0.0008957575433663046,0.04791979105500591,0.11949336396051753,0.20135249021548599,0.055735382727851,0.0006132551539782353,0.0024587878191216577,0.0,0.0,0.6723148278620299,0.6723148278620299,50.77,0.17,4.08,4.56,0.1,16.2,23.03,0.25,0.0,0.35,1.8758528805462291,0.8923087900719904,0.14090047194776284,0.9117141293724681,0.1776677856205203,0.017909306011817727,0.0,0.003129512842645568,0.004724653967858667,0.010223796866845722,0.0,0.12414711945377088,0.053520666166749414,0.45878865667467494,0.07244525546422834,0.46876608786109664,4.034431327248139,0.4687660878610967,0.06886265449627614,0.0720378174514867,0.4887326035487386,0.005111898433422861,0.06313478485199708,0.8636243962338584,0.017909306011817727,0,0.03561136015493169,0.0442678796494196,0.8267229911346939,0.10324313544252967,0.8267229911346939,0.7118253314820181,0.06886265449627614,0.0720378174514867,0.32398707432264484,0.16564402797279995,0.32398707432264484,1.9638338897737693,-3.3893075903686443,-3.3893075903686443,0.2696341376994977,0.6723148278620299,0.6723148278620299,0.05435293662314716,161,161,2.027,1333.15
162,53.74,0.6,17.56,7.27,0.13,4.89,8.45,4.4,0.07,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.5880751370529808,0.07977238214437224,0.0012049350445864067,0.06653123132803843,0.09907521001593572,0.11323653915766545,0.04667721915678402,0.0004886093138671882,0.004938736785769762,0.0,0.0,0.5067855370330858,0.06874544931118563,0.001038376927004301,0.057334622182836456,0.08538004814522238,0.19516771478000938,0.08045005846064422,0.0008421377403181798,0.004256055419693582,0.0,0.0,0.5452440198405863,0.5452440198405863,48.77,0.41,5.71,7.2,0.18,15.27,20.93,0.36,0.0,0.12,1.827666639288251,0.8530840295619213,0.22564863956713094,0.8404010642346028,0.25219545328773496,0.026157357451964965,0.0,0.005713495125214419,0.011557331216682726,0.0035553145624522557,0.0,0.17233336071174898,0.07986209257598598,0.4445151553178765,0.11757838218581974,0.4379064624963037,4.045979324295955,0.4379064624963037,0.09195864859191026,0.13368999097522066,0.4075302592930208,0.0017776572812261279,0.11463244572358222,0.7908150859316185,0.026157357451964965,0,0.05370473512402101,0.05931431279386398,0.7256043590354917,0.17656415504678025,0.7256043590354917,0.570799649514512,0.09195864859191026,0.13368999097522066,0.3171523309453227,0.18790315927978934,0.3171523309453227,1.8697246583452678,-3.7003406260491265,-3.7003406260491265,0.25609160598328107,0.5452440198405863,0.5452440198405863,0.061060724962041624,162,162,2.027,1333.15
163,52.84,0.56,16.59,7.81,0.16,6.65,10.86,3.67,0.07,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.5570522651592599,0.10451131842823522,0.0014286907906455495,0.06885574213084092,0.12266935935432621,0.10306386888307391,0.037507346589767496,0.0004707168236509053,0.0044406918401999704,0.0,0.0,0.48819613845226634,0.09159288144467476,0.0012520931529397233,0.06034462028249913,0.10750644291173286,0.1806486965393896,0.06574227559591816,0.0008250648995931773,0.003891786720986241,0.0,0.0,0.6028246166776267,0.6028246166776267,51.82,0.24,4.05,5.95,0.15,17.25,20.57,0.36,0.0,0.4,1.8861623024939311,0.9360074317019116,0.18111507987184644,0.8022118629990794,0.17373750903354543,0.02540570729510896,0.0,0.004624428169964255,0.006570862322555459,0.011510500284234573,0.0,0.11383769750606887,0.05989981152747656,0.4876729370880086,0.09436348469096481,0.4179635782210267,4.027345684172178,0.41796357822102664,0.054691368344355784,0.12642371152749066,0.30197026323293646,0.005755250142117287,0.15422592995766696,0.8378690364430023,0.02540570729510896,0,0.034494104232367595,0.03967179663685064,0.722290711987744,0.197415899793007,0.722290711987744,0.6026933975182052,0.054691368344355784,0.12642371152749066,0.29369630165711,0.20500875213517258,0.29369630165711,2.194508761164101,-3.0287302422149365,-3.0287302422149365,0.2648436407783984,0.6028246166776267,0.6028246166776267,0.028852660878711633,163,163,2.019,1413.15
164,53.75,0.68,16.79,7.79,0.11,6.53,10.25,3.82,0.07,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5644322759313137,0.10222452431171396,0.0009783881491857327,0.06841113930716362,0.11532683490089264,0.10389890900342183,0.03888784491782853,0.000468878108441239,0.005371205370038652,0.0,0.0,0.49370609697259277,0.08941528162885891,0.0008557912349390665,0.05983888239037944,0.10087580736090132,0.18175971513731143,0.06803000803729008,0.0008202506863820317,0.0046981665513449716,0.0,0.0,0.5990726268435606,0.5990726268435606,51.52,0.34,3.78,6.91,0.2,16.95,19.79,0.4,0.0,0.38,1.890722521052224,0.9273212052705567,0.21207329509544384,0.7781635307924374,0.16349356284322958,0.028461584329520253,0.0,0.006216802428197014,0.009385563100915182,0.011025241118321517,0.0,0.10927747894777595,0.054216083895453626,0.48359485877480435,0.1105955030562104,0.4058096381689852,4.026863306030846,0.40580963816898524,0.05372661206169071,0.15834668303375313,0.2533398278058111,0.005512620559160759,0.1737492302688992,0.8138668732961057,0.028461584329520253,0,0.025754499565933373,0.04176148969092129,0.7051349209764219,0.21712978969478935,0.7051349209764219,0.5707752386899078,0.05372661206169071,0.15834668303375313,0.34173075685111765,0.255156745754506,0.34173075685111765,2.2453058364379066,-3.0129275911601527,-3.0129275911601527,0.26037923843307564,0.5990726268435606,0.5990726268435606,0.081351518418042,164,164,2.019,1413.15
165,52.06,0.48,16.83,5.88,0.14,7.14,11.42,3.57,0.06,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.5552836136210081,0.11353178111385911,0.001264805823608997,0.05244982143454723,0.13051184647622824,0.10578442493974514,0.03691442021982822,0.000408216438272765,0.0038510699329024844,0.0,0.0,0.4857669349403083,0.09931858959489172,0.0011064631355185916,0.04588355998888884,0.11417289846306915,0.18508227005767708,0.06458611176494505,0.0007142225815701917,0.0033689494731310825,0.0,0.0,0.6839949785216208,0.6839949785216208,51.51,0.29,3.83,6.06,0.15,17.6,19.71,0.23,0.0,0.41,1.8904245460436913,0.9629173483252996,0.18599292142166843,0.7750461413239375,0.16566222388040486,0.016366008457540514,0.0,0.00466277204331304,0.008005625491664075,0.01189608917712909,0.0,0.10957545395630874,0.056086769924096114,0.5004881310119309,0.0966721077210589,0.4028397612670103,4.020973676164648,0.40283976126701027,0.04194735232929592,0.1440455690923725,0.22553198266183583,0.005948044588564545,0.1883627215535646,0.8381090902565842,0.016366008457540514,0,0.0397207614665556,0.034927346244876575,0.6944499890239407,0.22723014036151362,0.6944499890239407,0.5796754238792582,0.04194735232929592,0.1440455690923725,0.4181006493506493,0.3238055809503963,0.4181006493506493,1.758214634788429,-3.420872590235419,-3.420872590235419,0.26488829078772463,0.6839949785216208,0.6839949785216208,0.15321235856292464,165,165,2.0180000000000002,1433.15
166,50.26,0.41,18.14,5.78,0.0,4.49,8.87,3.62,0.06,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.585530156681367,0.07797971971348934,0.0,0.05631325301689657,0.11071935303500534,0.12453487398987226,0.04088391677738801,0.0004458682817385215,0.0035928585042429126,0.0,0.0,0.5022282407625142,0.06688573935940194,0.0,0.04830170687464833,0.09496758665394285,0.21363521575730055,0.07013492768661023,0.000764871425302862,0.0030817114802790435,0.0,0.0,0.5806605200450088,0.5806605200450088,50.72,0.26,4.05,5.63,0.1,16.49,22.3,0.21,0.0,0.09,1.8719277923192048,0.907275218419168,0.17376977398628404,0.8818360452365945,0.17616587526212757,0.015027138166819677,0.0,0.0031260431927082034,0.007217930055973791,0.0026260616255253592,0.0,0.1280722076807952,0.04809366758133238,0.4622161002222794,0.08852791924416813,0.4492559805335524,4.038971878264406,0.4492559805335524,0.07794375652880954,0.0958260174574745,0.44854611213893725,0.0013130308127626796,0.09314187539817927,0.8392530866060899,0.015027138166819677,0,0.0330665294145127,0.047502839133141246,0.7999536458761779,0.14054567326463713,0.7999536458761779,0.6694313857841553,0.07794375652880954,0.0958260174574745,0.26521998233174776,0.14625659039528469,0.26521998233174776,1.3803233696583637,-4.289290483222115,-4.289290483222115,0.26510107410873274,0.5806605200450088,0.5806605200450088,0.00011890822301502402,166,166,2.0349999999999997,1293.15
167,57.13,0.26,18.07,3.62,0.11,3.49,6.56,4.27,0.1,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.6526959141190373,0.059440252068999624,0.0010644480779728178,0.034586867846219956,0.08030149774883397,0.12165549836334265,0.047292436211533305,0.000728744373735198,0.0022343411903250655,0.0,0.0,0.5580139587853687,0.050817677345186336,0.0009100361639505541,0.029569596854157252,0.06865273044600212,0.20801560046951656,0.08086411751671944,0.0012460612181996232,0.0019102212008992527,0.0,0.0,0.6321529547403749,0.6321529547403749,51.17,0.22,4.18,6.6,0.24,17.4,20.01,0.32,0.0,0.0,1.878112055715918,0.9520590317130566,0.20258440631946473,0.7869122541958452,0.1808170087998516,0.0227721061320187,0.0,0.00746109298015387,0.0060737685469280924,0.0,0.0,0.1218879442840819,0.05892906451576971,0.4903588578601921,0.10434128010356174,0.405299862036246,4.036791724403236,0.4052998620362461,0.07358344880647469,0.12900095751299004,0.3632236564666164,0.0,0.17094254335286466,0.8245432488304292,0.0227721061320187,0,0.036156958383751006,0.042865492950165444,0.7078898028619288,0.22337681758529632,0.7078898028619288,0.5799417025635223,0.07358344880647469,0.12900095751299004,0.36568870261002095,0.23286191491947608,0.36568870261002095,1.469650989420901,-4.551218540396355,-4.551218540396355,0.2623650442824598,0.6321529547403749,0.6321529547403749,0.10332365832756113,167,167,2.0300000000000002,1253.15
168,59.33,0.16,17.04,3.92,0.0,2.27,5.6,3.09,0.12,0.09,0.0,5.3,0.0,0.0,0.0,0.0,0.6958560669752308,0.039689851363292415,0.0,0.03844918430932021,0.07037302716707225,0.11777187241750971,0.03513344131287773,0.0008977488565617231,0.0014115443445601433,0.0,0.000417263253574819,0.6028797547543586,0.03438672017354188,0.0,0.03331182396335018,0.06097018532040263,0.2040717353192444,0.060878223206289384,0.0015555935664327632,0.0012229418534387979,0.0,0.0007230218429413994,0.5079304936943768,0.5079304936943768,52.33,0.15,3.24,6.81,0.3,16.97,20.22,0.33,0.0,0.09,1.915067802986736,0.9258141366212871,0.20841862478849135,0.7928439336432725,0.13974469995566827,0.02341501807305312,0.0,0.00929907609866529,0.004129088135707278,0.0026039250889118514,0.0,0.08493219701326393,0.054812502942404334,0.48042412582639843,0.1081527400147163,0.4114231341588852,4.0213363053917925,0.41142313415888526,0.04267261078358631,0.16574601400490505,0.20474470948501644,0.0013019625444559257,0.1685122555067969,0.8162420317408062,0.02341501807305312,0,0.03139748486935122,0.026767356071956357,0.733377130157509,0.2004278156261347,0.733377130157509,0.5937490258722754,0.04267261078358631,0.16574601400490505,0.23238337762918956,0.1848041104873543,0.23238337762918956,1.6458608174219402,-4.546179906534633,-4.546179906534633,0.26082101790379,0.5079304936943768,0.5079304936943768,0.028437640274600412,168,168,2.0300000000000002,1213.15
169,53.96,1.11,15.98,8.57,0.15,5.25,8.57,4.23,0.14,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.5820636599290941,0.08442409109061334,0.0013704870331338014,0.0773099443566462,0.09904954912719467,0.10157860385366993,0.04423398373227984,0.0009632857267690112,0.009006395150599094,0.0,0.0,0.5075653172294887,0.07361864951582514,0.0011950783627622393,0.06741504260402612,0.08637219480478593,0.17715511150446056,0.07714495004939383,0.0016799895239971254,0.007853666405260258,0.0,0.0,0.5219850155961535,0.5219850155961535,52.03,0.5,3.14,7.12,0.22,16.58,19.96,0.41,0.0,0.27,1.9114071885296355,0.9080138248582934,0.218743610805656,0.7856571411686443,0.13595211005573044,0.029203195997732117,0.0,0.006845531873613317,0.013816526278347058,0.007841799063577433,0.0,0.08859281147036446,0.04735929858536597,0.47479967777811904,0.1143808531139449,0.410819469107936,4.017480928631229,0.410819469107936,0.03496185726245907,0.18378175354319692,0.1598303014825934,0.003920899531788717,0.16912534997734277,0.8058592803329387,0.029203195997732117,0,0.018156102587633855,0.035218354441365306,0.7283617846078563,0.19919782552804655,0.7283617846078563,0.583416406679861,0.03496185726245907,0.18378175354319692,0.26307158953512766,0.22102477806822313,0.26307158953512766,2.11558137373503,-3.331566914110782,-3.331566914110782,0.2588898261419266,0.5219850155961535,0.5219850155961535,0.004181763393201032,169,169,1.022,1373.15
170,53.86,0.88,16.08,8.16,0.16,5.42,9.16,3.93,0.1,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.5808548965148994,0.08713831100044238,0.0014615255612641625,0.07359485575632187,0.10584489480610026,0.10219138136119438,0.041087621164577155,0.0006879071928623332,0.007138606642337778,0.0,0.0,0.50775498100532,0.0761720555552386,0.001277594263302279,0.06433302845658623,0.09252443747007816,0.17866142891550776,0.07183358332398432,0.0012026697398642913,0.006240221270118352,0.0,0.0,0.5421219525381122,0.5421219525381122,51.58,0.45,3.18,7.49,0.2,16.57,19.96,0.37,0.0,0.26,1.9027694526893446,0.9112465283418202,0.23106951058471228,0.7889300637419552,0.13825755362748948,0.02646389070572723,0.0,0.006249135699625947,0.01248667535450564,0.007582819833391189,0.0,0.09723054731065539,0.04102700631683409,0.4718438147694956,0.11964788447491667,0.4085083007555877,4.0250556305785725,0.4085083007555877,0.050111261157146064,0.18095824942756622,0.2168666087981123,0.0037914099166955944,0.16870184113251788,0.7977130143582584,0.02646389070572723,0,0.014563115611106861,0.041333715849774265,0.7292418223643784,0.20653710828107708,0.7292418223643784,0.5785645374172986,0.050111261157146064,0.18095824942756622,0.30023992095329377,0.23512790747033965,0.30023992095329377,2.0792043478996596,-3.303352391483721,-3.303352391483721,0.25737462067063605,0.5421219525381122,0.5421219525381122,0.042865300282657726,170,170,1.022,1373.15
171,52.79,0.42,17.38,5.56,0.14,7.73,12.2,3.3,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5502258862616695,0.12010951024066015,0.0012359546030714826,0.04846409889549402,0.13624554911039743,0.10674954887587,0.03334421044474869,0.0003324205822183202,0.003292820985870467,0.0,0.0,0.4824739171706388,0.10531984652517652,0.001083765547347207,0.042496480482080046,0.11946897704681367,0.1872099233726201,0.058476753747602625,0.0005829760629427887,0.0028873600447781823,0.0,0.0,0.7124979843391039,0.7124979843391039,51.82,0.18,3.71,3.34,0.0,17.29,22.05,0.3,0.0,1.31,1.8900000888196022,0.9400868001709394,0.10187482524268475,0.861680264178753,0.15947596576295997,0.021214500373232175,0.0,0.0,0.00493817407315528,0.03777359052736811,0.0,0.10999991118039776,0.04947605458256221,0.4938359495609956,0.05351575094016186,0.4526482994988426,4.017044209148695,0.4526482994988426,0.034088418297389046,0.0677864069452957,0.3346108149504463,0.018886795263684055,0.1043135930517575,0.9022249061667265,0.021214500373232175,0,0.028261554209330037,0.04086917848553386,0.773662736220205,0.13414944459670958,0.773662736220205,0.6980200694205299,0.034088418297389046,0.0677864069452957,0.26856918167027977,0.17870302892101295,0.26856918167027977,2.1192371658688054,-3.1182837844315823,-3.1182837844315823,0.27681383254701114,0.7124979843391039,0.7124979843391039,0.008244650876731374,171,171,1.0150000000000001,1433.15
